0,0,0,8.9841,5.9894,35.937,32.942,38.931,23.958,35.937,80.857,50.91,17.968,5.9894,11.979,5.9894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.5216,0,38.041,45.649,44.127,68.473,79.124,205.42,181.07,71.516,95.862,104.99,24.346,1.5216,0,0,0,0,1.5216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.1319,41.144,98.27,111.94,68.54,61.767,100.55,171.48,135.15,87.464,64.228,50.657,30.465,16.488,2.6381,5.0479,4.9465,0.050733,2.3337,0.050733,0,0,0,0.025366,0.025366,0,0,0,0,0,0,0,0,0
0,0,0,32.282,322.82,64.564,187.27,161.54,335.86,1272.6,1893.7,1285.6,788.51,633.95,445.62,116.28,116.34,6.4564,6.5209,0.16141,13.429,0.51651,0.51651,0.58107,6.7792,0.096845,0.25825,0.38738,0.22597,0,0,0,0,0,0
0,0,0,0,0.086616,1.126,7.384,2.5985,3.8977,9.7876,23.863,24.642,18.319,16.803,6.5395,1.8189,0.86616,0,0.10827,0,0,0,0,0.064962,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.17793,0.44482,1.8238,3.5141,3.781,5.8716,2.9803,2.0462,1.9127,3.2027,3.4251,1.4679,0.53378,1.112,0.93412,0.71171,0.26689,0.17793,0.88964,0.35585,0.17793,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.013648,0.21837,0.65511,2.3065,7.7522,9.1033,2.7296,3.2483,2.1018,0.7643,1.6651,1.0373,0.62782,0.3412,0.081889,0.068241,0.027296,0,0.013648,0,0.013648,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.3841,2.1751,40.276,86.199,109.1,52.411,34.9,32.354,40.646,18.352,2.8424,1.3594,0.86508,0.07415,0.72914,0.086508,0.061791,0,0.012358,0,0.012358,0,0,0,0,0,0,0,0,0
0,0,0,0,0.18091,1.6055,2.8041,2.2839,1.3342,2.2839,3.3242,1.5829,1.1307,0.70101,0.65579,0.31659,0.090453,0.045227,0,0.045227,0,0.022613,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.60041,0.3002,0.60041,0.3002,1.8012,4.8033,6.0041,29.42,30.621,38.426,27.319,62.443,40.828,5.1035,2.4016,0,0,0,0,0,0.3002,0,0,0.3002,0,0.037526,0,0,0,0,0,0,0
0,0,0,0,0,1.3729,10.983,4.1186,4.5763,23.797,85.576,59.949,66.356,92.898,62.237,6.8644,5.4915,0,0,0,0,0,1.3729,0,0.0099484,0,0.0099484,0,0,0,0,0,0,0,0
